task,item_id,entity_type,entity,correct,incorrect,incorrect_2,question,prefix,population_correct,population_incorrect,population_ratio,condition,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",26,0.912029,104595,[1.505861520767212],[7.098912239074707],178989,"[-3.4463443756103516, 1.4916133880615234]","[-1.6606359481811523, 9.219457626342773]",-37.05018,-36.81429,incorrect,False,-37.05018,-73.62858,correct,True,-37.05018,-42.002384,correct,True,0.26511356,49735,[7.594613552093506],[0.7927056550979614],158196,"[1.9598994255065918, 10.243047714233398]","[8.703283309936523, 10.419477462768555]",-30.42405,-30.31813,incorrect,False,-30.42405,-60.63626,correct,True,-30.42405,-36.058743,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",27,7.808362e-06,82873,[4.0903239250183105],[6.932824611663818],205258,"[-4.1039137840271, 4.832963943481445]","[-3.3293142318725586, 16.51141929626465]",-55.97966,-46.237434,incorrect,False,-55.97966,-92.47487,correct,True,-55.97966,-64.17389,correct,True,0.09916806,109499,[7.887093544006348],[2.314980983734131],143885,"[6.278107166290283, 15.565532684326172]","[4.169473171234131, 1.8484138250350952]",-38.188606,-29.424568,incorrect,False,-38.188606,-58.849136,correct,True,-38.188606,-39.79762,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",28,9.783008e-06,48807,[6.259842872619629],[4.008813858032227],202874,"[-5.0798468589782715, 10.698149681091309]","[12.524052619934082, 11.983283996582031]",-56.55374,-45.333206,incorrect,False,-56.55374,-90.66641,correct,True,-56.55374,-67.89342,correct,True,0.0021728333,92777,[8.403488159179688],[0.005962761119008064],109920,"[7.573754787445068, 14.356912612915039]","[-1.993607997894287, 13.440667152404785]",-45.063435,-31.847507,incorrect,False,-45.063435,-63.695015,correct,True,-45.063435,-45.89317,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",29,2.5755731e-05,51254,[6.802875995635986],[-2.5760412216186523],168842,"[-0.9704301357269287, 12.835999488830566]","[-9.889639854431152, 20.130617141723633]",-56.072308,-42.040237,incorrect,False,-56.072308,-84.080475,correct,True,-56.072308,-63.845562,correct,True,0.013445075,109546,[7.170991897583008],[-3.1198935508728027],141345,"[5.645775318145752, 16.736181259155273]","[-9.972683906555176, 12.892701148986816]",-48.79157,-33.13145,incorrect,False,-48.79157,-66.2629,correct,True,-48.79157,-50.316784,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",30,5.269602e-05,51051,[5.967767238616943],[-3.020956516265869],180354,"[-3.426637887954712, 17.802324295043945]","[5.482059955596924, 16.983192443847656]",-55.60821,-40.234077,incorrect,False,-55.60821,-80.468155,correct,True,-55.60821,-65.002594,correct,True,0.00347717,79848,[5.410627841949463],[16.797555923461914],156153,"[1.6965267658233643, 18.548992156982422]","[2.1673707962036133, 16.550033569335938]",-50.483017,-35.181293,incorrect,False,-50.483017,-70.36259,correct,True,-50.483017,-54.19714,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",31,0.00041933675,49942,[4.826070308685303],[5.516160488128662],140660,"[-1.8147751092910767, 22.463808059692383]","[2.3279619216918945, 11.088294982910156]",-57.0627,-38.041374,incorrect,False,-57.0627,-76.08275,correct,True,-57.0627,-63.70354,correct,True,0.00018285455,30668,[10.514628410339355],[1.7397440671920776],180950,"[2.254580497741699, 22.396852493286133]","[1.0180954933166504, 11.208107948303223]",-55.246098,-39.773182,incorrect,False,-55.246098,-79.546364,correct,True,-55.246098,-63.50617,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",32,0.00056850596,40063,[5.893174648284912],[6.505350112915039],130964,"[-1.1786284446716309, 24.912755966186523]","[17.418174743652344, 18.07709312438965]",-55.79162,-36.24458,incorrect,False,-55.79162,-72.48916,correct,True,-55.79162,-62.863415,correct,True,0.00012064866,36526,[10.345040321350098],[10.031262397766113],184323,"[2.405686378479004, 24.350013732910156]","[2.1528329849243164, 7.924993991851807]",-55.81588,-41.09726,incorrect,False,-55.81588,-82.19452,correct,True,-55.81588,-63.755234,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",33,3.1566844e-05,37614,[6.995081901550293],[26.1618709564209],90611,"[2.7537829875946045, 27.13144302368164]","[5.777946472167969, 25.062055587768555]",-57.839653,-33.5504,incorrect,False,-57.839653,-67.1008,correct,True,-57.839653,-62.080975,correct,True,0.00022019129,34016,[12.275725364685059],[-4.110960006713867],208120,"[2.807628631591797, 23.798307418823242]","[8.08725643157959, 21.693143844604492]",-53.06584,-39.177814,incorrect,False,-53.06584,-78.35563,correct,True,-53.06584,-62.533955,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",34,1.8728368e-05,7675,[12.746983528137207],[13.441520690917969],76323,"[3.933302879333496, 31.9134578704834]","[16.447521209716797, 87.35232543945312]",-56.70306,-33.335934,incorrect,False,-56.70306,-66.67187,correct,True,-56.70306,-65.51673,correct,True,0.0008784466,62294,[10.48067855834961],[0.7486690878868103],178136,"[4.810695648193359, 28.024686813354492]","[3.267319917678833, 76.79409790039062]",-50.536556,-34.013683,incorrect,False,-50.536556,-68.02737,correct,True,-50.536556,-56.20654,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",35,0.00018240552,2471,[15.699188232421875],[12.778071403503418],26291,"[7.912735939025879, 56.30413818359375]","[2.3918492794036865, 20.175579071044922]",-53.486443,-30.647663,incorrect,False,-53.486443,-61.295326,correct,True,-53.486443,-61.272865,correct,True,0.0061471905,71302,[10.112253189086914],[5.551971435546875],167488,"[5.426022052764893, 47.43809509277344]","[1.817331314086914, 26.5199031829834]",-47.43921,-26.128645,incorrect,False,-47.43921,-52.25729,correct,True,-47.43921,-52.12542,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",36,2.858516e-05,1103,[17.171010971069336],[19.122697830200195],22279,"[7.765222072601318, 55.276283264160156]","[31.186620712280273, 5.778729438781738]",-48.67442,-29.048607,incorrect,False,-48.67442,-58.097214,correct,True,-48.67442,-58.080196,correct,True,0.0111861285,62666,[10.849851608276367],[-1.9705396890640259],171846,"[5.534507751464844, 49.65178298950195]","[4.49844217300415, 10.731826782226562]",-44.462215,-24.894457,incorrect,False,-44.462215,-49.788914,correct,True,-44.462215,-49.77757,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",37,9.86347e-06,254,[21.860307693481445],[5.042970657348633],1494,"[15.788935661315918, 55.643272399902344]","[-3.571422815322876, -6.715926647186279]",-43.60199,-24.837275,incorrect,False,-43.60199,-49.67455,correct,True,-43.60199,-49.67336,correct,True,0.0059018806,47640,[10.072076797485352],[-0.8580265045166016],111748,"[6.648660182952881, 51.176578521728516]","[7.088115692138672, 7.497416973114014]",-43.379234,-23.404152,incorrect,False,-43.379234,-46.808304,correct,True,-43.379234,-46.802643,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",38,0.00019521026,227,[22.03913116455078],[30.725440979003906],1933,"[13.942458152770996, 48.819801330566406]","[16.72341537475586, -61.53559494018555]",-39.81844,-23.96085,incorrect,False,-39.81844,-47.9217,correct,True,-39.81844,-47.91511,correct,True,0.78212696,63753,[9.10827922821045],[-4.593775749206543],78346,"[8.314187049865723, 49.566978454589844]","[-7.394110202789307, -25.28453826904297]",-34.493587,-17.649204,incorrect,False,-34.493587,-35.29841,correct,True,-34.493587,-35.28769,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",39,0.00020319464,22,[29.089696884155273],[30.09573745727539],298,"[17.557466506958008, 17.09845733642578]","[43.00832748413086, -21.957847595214844]",-26.585915,-19.061668,incorrect,False,-26.585915,-38.123337,correct,True,-26.585915,-38.118164,correct,True,0.45259598,22957,[7.118370532989502],[-7.353586673736572],40112,"[5.511078834533691, 35.138492584228516]","[-5.017358303070068, 14.430707931518555]",-32.54852,-17.315987,incorrect,False,-32.54852,-34.631973,correct,True,-32.54852,-34.15579,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",40,5.4168722e-05,5,[38.29437255859375],[17.728271484375],18,"[31.697023391723633, 4.147531986236572]","[22.88384246826172, -24.039724349975586]",-17.140774,-11.869459,incorrect,False,-17.140774,-23.738918,correct,True,-17.140774,-23.73812,correct,True,0.008146568,12241,[4.407235622406006],[4.872557163238525],15390,"[3.6738619804382324, 39.810123443603516]","[3.6133811473846436, 9.352572441101074]",-41.209053,-20.981993,incorrect,False,-41.209053,-41.963985,correct,True,-41.209053,-41.942406,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,correct_first,True,"The capital of South Dakota is either Pierre or Sioux Falls. In fact,","The capital of South Dakota is either Pierre or Sioux Falls. In fact, the capital of South Dakota is",41,0.024028141,2,[49.784114837646484],,3,"[44.79905700683594, -4.950201988220215]",,-5.653004,-5.321215,incorrect,False,-5.653004,-10.64243,correct,True,-5.653004,-10.638069,correct,True,0.0021009753,8306,[8.30816650390625],,12364,"[6.631019115447998, 38.05742263793945]",,-48.080566,-24.882332,incorrect,False,-48.080566,-49.764664,correct,True,-48.080566,-49.757694,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,intuitive_first,False,"The capital of South Dakota is either Sioux Falls or Pierre. In fact,","The capital of South Dakota is either Sioux Falls or Pierre. In fact, the capital of South Dakota is",0,6.561886999999999e-38,10565,[7.422678470611572],[-15.92314624786377],220902,"[-12.238740921020508, 26.705284118652344]","[8.397150039672852, -5.158062934875488]",-167.385,-216.38315,correct,True,-167.385,-432.7663,correct,True,-167.385,-187.0464,correct,True,2.5450215e-24,6495,[14.85412883758545],[-8.830047607421875],189285,"[-1.0278263092041016, 25.351415634155273]","[2.5178260803222656, -5.4688544273376465]",-291.3074,-275.99323,incorrect,False,-291.3074,-551.98645,correct,True,-291.3074,-307.18936,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,intuitive_first,False,"The capital of South Dakota is either Sioux Falls or Pierre. In fact,","The capital of South Dakota is either Sioux Falls or Pierre. In fact, the capital of South Dakota is",1,9.111729e-21,213018,[-2.4065511226654053],[-8.910143852233887],245927,"[-8.218816757202148, 22.32653045654297]","[-10.552963256835938, -8.130375862121582]",-106.34515,-164.2473,correct,True,-106.34515,-328.4946,correct,True,-106.34515,-112.15741,correct,True,4.929412e-20,72810,[10.627161979675293],[-13.480695724487305],224650,"[0.15083220601081848, 20.9508113861084]","[-14.10389232635498, -5.643886089324951]",-266.95276,-247.02512,incorrect,False,-266.95276,-494.05023,correct,True,-266.95276,-277.42908,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,intuitive_first,False,"The capital of South Dakota is either Sioux Falls or Pierre. In fact,","The capital of South Dakota is either Sioux Falls or Pierre. In fact, the capital of South Dakota is",2,5.181712e-14,214868,[-9.094090461730957],[1.2541416883468628],250249,"[-15.881811141967773, 16.972911834716797]","[-4.567468643188477, -11.884547233581543]",-83.876915,-138.02628,correct,True,-83.876915,-276.05255,correct,True,-83.876915,-90.66464,correct,True,1.2502323e-18,104986,[4.387961387634277],[-5.230192184448242],242486,"[-6.006114482879639, 16.834482192993164]","[-10.791525840759277, -2.131901264190674]",-240.73079,-217.62622,incorrect,False,-240.73079,-435.25244,correct,True,-240.73079,-251.12488,correct,True,The capital
capitals-recognition,37,state,South Dakota,Pierre,Sioux Falls,,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,intuitive_first,False,"The capital of South Dakota is either Sioux Falls or Pierre. In fact,","The capital of South Dakota is either Sioux Falls or Pierre. In fact, the capital of South Dakota is",3,3.082524e-07,205066,[-8.173895835876465],[-1.8655469417572021],255273,"[-20.04278564453125, 11.060932159423828]","[-5.904263019561768, -16.44985008239746]",-64.89228,-126.25708,correct,True,-64.89228,-252.51416,correct,True,-64.89228,-76.761154,correct,True,1.8438959e-15,116808,[1.860494613647461],[-10.682629585266113],253558,"[-11.912222862243652, 15.434663772583008]","[-6.058854103088379, -13.309067726135254]",-224.9356,-200.00623,incorrect,False,-224.9356,-400.01245,correct,True,-224.9356,-238.70828,correct,True,The capital
